Vgs,Id,Vds
0.0,0.0,20
3.59033418064386,1e-09,20
4.10817076533712,0.550766127950096,20
4.47065611123709,1.37693633025626,20
5.00575365203482,3.02925572448759,20
5.42002318317473,5.23236225705004,20
5.86881462652358,8.81238410948774,20
6.24856092852802,12.1170439083313,20
6.6283085474589996,17.0739915858348,20
7.00805484946344,22.3063748532658,20
7.33601828315448,27.8141201742909,20
7.64672076074105,34.9741638791663,20
7.95742192140108,42.4096431739693,20
8.26812439898765,50.3958675863413,20
8.61334878878315,60.3098154673008,20
8.95857317857866,71.0499125401854,20
9.21749147092529,80.1377007240292,20
9.49367071937639,89.7762550358231,20
9.73532805561854,98.5886391453108,20
9.9769853918607,107.125650696014,20
10.2531646403118,117.314976388353,20
10.5638658009718,127.504296828097,20
10.8227840933184,136.316701947965,20
11.098964658696,144.853700367181,20
11.3924048632516,153.666097608156,20
11.6513231555982,159.449231245752,20
